3	3328599
3	4612971
0	11386023
2	6066381
1	9359566
3	4918181
1	7922744
3	3789277
2	5283623
0	10784750
0	10841188
1	8020583
2	5760153
1	7804553
0	9447608
0	10102816
3	4129553
1	8917353
0	9447352
3	5130332
3	4176829
0	9589337
2	5433576
3	3622571
3	3420359
0	10379719
1	7742508
3	4133879
2	6056545
0	10479638
0	9680602
3	4163112
1	9083841
0	11499940
0	10238407
0	11123711
2	6755841
0	10786170
0	9974416
2	7177976
3	4698814
0	9830530
1	7646446
0	10215343
3	3882746
2	7187048
2	6674427
0	9547712
2	6604834
2	5977910
1	9366372
3	5044079
3	3211663
0	10485839
3	4024591
0	10852214
2	6909960
0	9630392
3	4238449
3	4142150
2	5937709
3	3858753
0	11145023
0	10544613
1	8239718
2	6281548
1	7409746
1	7513904
0	11427236
0	10176000
1	7352008
3	4252289
0	11302254
0	10992582
3	3319712
2	5836107
2	6540987
2	6140918
1	7372686
1	9221468
2	6993655
0	11198398
0	11100003
3	5101866
0	10497647
1	7570363
3	3800224
2	5897223
3	3685237
2	6525934
3	3712986
0	11019491
2	6328262
0	10114191
2	5534389
2	7293256
2	6527124
3	4911350
0	10989557
0	9745664
2	5368139
1	8928155
1	9215736
1	8542202
2	5500784
0	10468739
1	7507233
3	3739103
3	4045632
3	3419195
2	6974554
1	8476578
3	5086858
0	11205863
3	3478200
3	5057764
1	7858850
3	4383215
1	8888354
0	10052616
1	8070609
1	7874268
1	7406578
1	7393242
1	7640873
2	5303592
2	5796249
1	8194163
1	9342306
1	9133730
1	7845697
3	3841054
1	8254470
2	6564734
0	9615350
3	3220410
3	4632849
3	4952250
2	6979409
2	5665847
1	7429289
3	5118462
1	9020970
0	10477157
2	6498251
0	11260839
2	5490830
3	3834096
2	5500371
3	4673724
1	9190388
3	4490129
2	5357324
1	8036873
2	6059231
0	11228376
0	11040672
3	4693963
1	7639368
0	10113366
1	8567609
3	4364320
3	3970244
0	9977948
3	4965758
0	10954849
1	8914319
1	8056439
1	9158718
0	10879737
3	3581633
0	10880679
0	10143399
1	8469547
3	4531363
1	7803139
2	5354112
1	9331620
2	6734387
0	11454939
0	9843992
2	5933347
3	3251760
1	8912707
3	3868699
2	5608332
2	7297549
1	8441150
2	5849254
1	9009316
0	11376364
3	3556646
2	6959818
1	8229040
2	5983434
1	7568558
1	7490760
0	10468490
0	9665899
2	5327207
3	4570633
1	7353444
3	3307303
1	9386186
2	6490892
3	3808534
0	11090709
2	6286180
3	4524806
2	5530332
0	10081952
1	8509875
0	10872155
2	6295137
3	3756554
0	9955406
1	8926395
1	8661033
1	8986196
1	7758767
0	10228322
3	5032793
3	3203842
3	4766551
0	10105554
1	8799705
1	7667134
2	5254363
0	10073545
2	6571488
1	7443204
3	4331494
3	3427040
3	4486050
2	6922499
0	10064534
2	5986327
3	3866844
1	8590509
1	7481635
0	9493095
2	6377714
2	5279369
2	5290814
1	7452937
3	5065766
2	6369101
2	7148493
3	4563996
3	4383587
3	3956416
0	10811524
0	9622504
0	9695730
3	3388820
2	6500374
1	9341457
0	10119200
1	8781526
3	3759341
3	3155069
1	9110509
1	8785183
1	7785977
1	7970601
2	7009882
0	10889045
3	4043969
2	6285375
1	8315859
1	8896968
0	11021774
1	7771378
3	4547700
0	10336588
0	10767271
1	7694964
2	7287189
2	5728078
3	3614927
3	5222634
1	7799905
3	4328968
1	8311676
3	3563478
0	10851354
3	5229369
0	10775928
1	8411094
2	5436403
1	7902030
1	8122093
1	7769903
1	7959895
3	4268048
3	5176565
1	8568144
3	3582265
0	11188857
2	5685664
3	4404229
1	9386989
3	3807139
3	4808554
1	9272147
3	4751517
0	10719993
1	8653924
0	10457100
1	7870630
2	6168546
2	6390038
1	8197874
3	3516555
1	8234756
2	5827514
1	7913447
0	10738249
1	9163022
1	8210180
0	10063121
0	11492098
1	8009515
3	4670003
3	4253986
0	11171667
2	5664885
0	11527735
0	9708216
1	9132243
2	6420718
3	4367559
2	6057014
0	10326112
2	6535363
2	5343653
2	5283590
3	4875743
0	10767374
1	7642473
0	10552044
2	5520949
0	10161446
2	5962441
3	3781423
2	5306779
2	5937195
1	8807667
0	11148658
1	9388453
3	5164215
1	8068107
2	5353457
1	8012271
0	10955261
0	11219249
0	10351636
3	5218378
1	7574483
2	5779737
1	8449713
2	5829407
2	7129367
1	8555325
0	9653605
1	7650495
2	6461484
1	7439834
2	6642357
0	10109981
1	9086753
3	4501915
